bin,incident date,record type description,check2 description,fatality,injury,borough,postcode,latitude,longitude,community board,council district,bbl,census tract (2020),neighborhood tabulation area (nta) (2020),permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed
3036563.0,12/24/2025,Incident,Other Construction Related,0,0,Brooklyn,11213.0,40.67225,-73.928874,308.0,36.0,3013730034.0,347.0,BK0802,1.0,1.0,1.0,1.0,4.1,0.0,26.8
1091738.0,10/18/2024,Accident,Worker Fell,0,1,Manhattan,10002.0,40.721627,-73.984307,103.0,2.0,1003977503.0,3002.0,MN0303,8.0,8.0,8.0,1.0,12.2,0.0,20.4
4003495.0,12/13/2024,Accident,Other Construction Related,0,1,Queens,11101.0,40.747075,-73.939149,402.0,26.0,4002660027.0,1902.0,QN0201,16.0,16.0,16.0,0.0,-2.3,0.0,11.5
4619459.0,1/16/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.748365,-73.944557,402.0,26.0,4004360001.0,1903.0,QN0201,22.0,22.0,22.0,1.0,-2.5,10.4,25.0
2012378.0,1/9/2025,Incident,Other Construction Related,0,0,Bronx,10457.0,40.85092,-73.889266,206.0,15.0,2030820020.0,373.0,BX0602,2.0,2.0,2.0,0.0,-3.9,0.0,30.4
4009057.0,2/27/2025,Accident,Struck By,1,1,Staten Island,10468.0,40.661241770231555,-73.83045598932891,306.0,33.0,1005777502.0,127.0,BK0203,2.0,6.0,1.0,1.0,28.521220912612176,0.3259074020738143,19.613415829577235
2003543.0,12/29/2025,Accident,Other Construction Related,0,1,Bronx,10452.0,40.842746,-73.925602,204.0,16.0,2025330029.0,201.0,BX0402,2.0,2.0,2.0,0.0,3.5,3.9,25.6
3000605.0,8/23/2024,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.688896,-73.989969,302.0,33.0,3001750001.0,43.0,BK0202,45.0,45.0,45.0,0.0,20.8,0.0,20.4
3429295.0,7/17/2024,Accident,Worker Fell,0,1,Brooklyn,11215.0,40.677648,-73.983636,306.0,39.0,3004340035.0,11901.0,BK0601,2.0,2.0,2.0,0.0,26.9,29.5,22.6
1091844.0,9/19/2025,Accident,Excavation/Soil Work,0,1,Manhattan,10019.0,40.764225,-73.982391,105.0,6.0,1010260021.0,137.0,MN0502,1.0,1.0,1.0,0.0,22.4,0.0,11.6
1057334.0,3/6/2025,Accident,Worker Fell,0,1,Manhattan,10025.0,40.80564,-73.966186,109.0,7.0,1018950008.0,199.0,MN0901,8.0,8.0,8.0,0.0,9.5,3.3,25.2
1002949.0,1/14/2026,Accident,Worker Fell,0,1,Manhattan,10013.0,40.722303,-74.005963,102.0,1.0,1002270063.0,37.0,MN0201,13.0,13.0,13.0,0.0,6.4,0.1,10.0
4430171.0,2/28/2025,Notification,Other Construction Related,0,1,Queens,11104.0,40.750171,-73.913174,402.0,26.0,4001190143.0,17101.0,QN0261,1.0,1.0,1.0,1.0,6.1,0.0,17.2
3428952.0,12/26/2024,Accident,Other Construction Related,0,1,Brooklyn,11208.0,40.682273,-73.873905,305.0,37.0,3041430002.0,1178.0,BK0501,,,,,-3.2,0.0,10.5
1084198.0,12/26/2024,Accident,Material Failure (Fell),0,2,Manhattan,10032.0,40.839928,-73.94254,112.0,10.0,1021380040.0,251.0,MN1201,61.0,61.0,61.0,0.0,-4.8,0.0,7.9
4624423.0,3/8/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.74817,-73.938805,402.0,26.0,4002650013.0,1902.0,QN0201,34.0,34.0,34.0,0.0,5.8,0.0,21.3
1070711.0,5/21/2025,Accident,Worker Fell,0,1,Manhattan,10023.0,40.776083,-73.987179,107.0,6.0,1011587504.0,15501.0,MN0701,36.0,36.0,36.0,1.0,12.1,2.8,17.4
1089192.0,10/30/2024,Accident,Worker Fell,0,1,Manhattan,10034.0,40.863599,-73.916537,112.0,10.0,1021880001.0,299.0,MN1203,6.0,6.0,6.0,1.0,16.8,0.1,12.7
3180761.0,12/12/2025,Accident,Worker Fell,0,1,Brooklyn,11230.0,40.616632,-73.963476,314.0,44.0,3067400025.0,768.0,BK1403,18.0,18.0,18.0,0.0,-1.2,0.0,24.0
1090627.0,1/28/2025,Accident,Worker Fell,0,1,Manhattan,10018.0,40.751762,-73.98657,105.0,4.0,1008120045.0,109.0,MN0502,5.0,5.0,5.0,0.0,0.7,0.0,23.3
1083719.0,1/15/2026,Accident,Worker Fell,0,1,Manhattan,10105.0,40.762605,-73.97846,105.0,6.0,1010070029.0,137.0,MN0502,281.0,281.0,281.0,0.0,1.5,0.1,19.7
2130685.0,8/26/2024,Accident,Mechanical Construction Equipment,0,1,Bronx,10474.0,40.805223,-73.885975,202.0,17.0,2027770100.0,9302.0,BX0201,2.0,2.0,2.0,0.0,23.1,1.0,15.9
2013297.0,3/20/2025,Accident,Worker Fell,0,1,Bronx,10457.0,40.851741,-73.898493,205.0,15.0,2031420048.0,379.0,BX0502,21.0,21.0,21.0,0.0,7.9,8.9,16.0
3251678.0,2/5/2024,Accident,Material Failure (Fell),0,1,Brooklyn,11249.0,40.70697,-73.968397,301.0,33.0,3021340001.0,547.0,BK0102,3.0,3.0,3.0,0.0,0.9,0.0,25.4
2013297.0,1/14/2026,Accident,Other Construction Related,0,1,Bronx,10457.0,40.851741,-73.898493,205.0,15.0,2031420048.0,379.0,BX0502,21.0,21.0,21.0,0.0,6.5,0.0,15.1
4618772.0,2/28/2025,Accident,Worker Fell,0,1,Queens,11102.0,40.776821,-73.935533,401.0,22.0,4009160010.0,87.0,QN0102,45.0,45.0,45.0,1.0,6.1,0.0,17.2
1091739.0,6/7/2024,Accident,Mechanical Construction Equipment,0,1,Manhattan,10037.0,40.814603,-73.938039,110.0,9.0,1017340002.0,212.0,MN1002,42.0,42.0,42.0,0.0,22.8,1.3,22.0
1091789.0,7/10/2024,Accident,Worker Fell,0,1,Manhattan,10036.0,40.765045,-73.996552,104.0,3.0,1010950011.0,12902.0,MN0402,14.0,14.0,14.0,0.0,27.8,1.5,33.1
3212196.0,6/5/2025,Accident,Other Construction Related,1,0,Brooklyn,11234.0,40.61293,-73.939473,318.0,46.0,3077050001.0,644.0,BK1802,3.0,3.0,3.0,0.0,24.3,0.0,24.1
3429452.0,10/15/2025,Incident,Worker Fell,0,1,Brooklyn,11203.0,40.659655,-73.931238,309.0,41.0,3046030001.0,878.0,BK1703,15.0,15.0,15.0,0.0,15.6,0.0,13.7
4441727.0,8/22/2025,Accident,Other Construction Related,0,1,Queens,11101.0,40.738263,-73.940676,402.0,26.0,4002940106.0,19902.0,QN0202,4.0,4.0,4.0,0.0,21.2,0.0,12.4
3251678.0,1/3/2024,Accident,Mechanical Construction Equipment,0,1,Brooklyn,11249.0,40.707373,-73.968411,301.0,33.0,3021340001.0,547.0,BK0102,3.0,3.0,3.0,0.0,1.6,0.0,14.3
1091739.0,5/1/2024,Accident,Mechanical Construction Equipment,0,1,Manhattan,10037.0,40.814603,-73.938039,110.0,9.0,1017340002.0,212.0,MN1002,42.0,42.0,42.0,0.0,14.9,1.5,20.3
3429813.0,5/6/2024,Notification,Other Construction Related,0,0,Brooklyn,11238.0,40.681393,-73.965788,308.0,35.0,3011220021.0,203.0,BK0801,2.0,2.0,2.0,0.0,16.3,0.5,14.8
1026495.0,5/8/2024,Accident,Other Construction Related,0,1,Manhattan,10036.0,40.761866,-73.99095,104.0,3.0,1010560038.0,127.0,MN0402,1.0,1.0,1.0,0.0,22.7,0.8,25.8
4620885.0,4/10/2025,Accident,Material Failure (Fell),1,2,Manhattan,11249.0,40.679143959047344,-74.13830343268518,112.0,26.0,1007350025.0,503.0,BX0502,36.0,8.0,7.0,1.0,11.762631944509703,1.4758071441971332,17.527557125140987
3429402.0,8/16/2024,Accident,Worker Fell,0,1,Brooklyn,11217.0,40.688373,-73.979605,302.0,35.0,3021060035.0,33.0,BK0203,13.0,13.0,13.0,1.0,24.1,0.4,19.1
4623202.0,2/15/2024,Notification,Other Construction Related,0,1,Queens,11105.0,40.780061,-73.901942,401.0,22.0,4008140010.0,10701.0,QN0101,16.0,16.0,16.0,0.0,-1.7,0.3,23.2
2007695.0,10/17/2024,Accident,Scaffold/Shoring Installations,0,1,Bronx,10453.0,40.851716,-73.904197,205.0,14.0,2028080090.0,23501.0,BX0502,2.0,2.0,2.0,0.0,9.4,0.0,19.1
1090786.0,4/30/2025,Accident,Worker Fell,0,1,Manhattan,10001.0,40.747269,-73.988368,105.0,3.0,1008320017.0,76.0,MN0501,5.0,5.0,5.0,0.0,20.4,0.0,17.9
1012047.0,1/16/2026,Accident,Other Construction Related,0,1,Manhattan,10014.0,40.736095,-74.009205,102.0,3.0,1006390001.0,79.0,MN0203,32.0,32.0,32.0,1.0,-2.9,0.0,20.7
3141047.0,4/15/2024,Accident,Worker Fell,0,1,Brooklyn,11219.0,40.629319,-73.999308,312.0,44.0,3057110048.0,192.0,BK1202,1.0,1.0,1.0,0.0,17.6,0.1,29.9
1024785.0,11/14/2025,Accident,Worker Fell,0,1,Manhattan,10019.0,40.761193,-73.985478,105.0,3.0,1010200059.0,125.0,MN0502,13.0,13.0,13.0,0.0,6.3,0.0,17.0
4438110.0,12/31/2024,Accident,Other Construction Related,0,1,Queens,11354.0,40.762215,-73.827425,407.0,20.0,4049780046.0,871.0,QN0707,4.0,4.0,4.0,0.0,6.6,4.9,15.9
2805203.0,11/5/2025,Accident,Other Construction Related,0,1,Bronx,10451.0,40.820236,-73.929612,204.0,8.0,,6301.0,BX0401,,,,,10.9,0.0,23.0
3429452.0,6/10/2024,Notification,Other Construction Related,0,1,Brooklyn,11203.0,40.659655,-73.931238,309.0,41.0,,878.0,BK1703,8.0,8.0,8.0,1.0,19.3,0.0,18.7
3429090.0,8/13/2025,Accident,Other Construction Related,0,1,Brooklyn,11212.0,40.664368,-73.910337,316.0,41.0,3035600001.0,924.0,BK1602,3.0,3.0,3.0,1.0,26.0,1.7,16.1
2130818.0,3/21/2025,Accident,Worker Fell,0,1,Bronx,10452.0,40.838458,-73.920338,204.0,16.0,2028550051.0,219.0,BX0403,7.0,7.0,7.0,0.0,6.5,5.8,26.0
2130757.0,7/17/2024,Accident,Worker Fell,0,1,Bronx,10452.0,40.839368,-73.918501,204.0,16.0,2028560011.0,219.0,BX0403,9.0,9.0,9.0,0.0,27.0,25.7,19.1
3429554.0,4/19/2024,Accident,Other Construction Related,0,1,Brooklyn,11215.0,40.67268,-73.986791,306.0,39.0,3009800077.0,11901.0,BK0601,1.0,1.0,1.0,0.0,8.3,0.0,21.2
3344982.0,2/5/2024,Accident,Other Construction Related,0,1,Brooklyn,11206.0,40.710527,-73.940664,301.0,34.0,3030270001.0,49301.0,BK0104,7.0,7.0,7.0,0.0,0.7,0.0,23.2
3034689.0,9/16/2024,Accident,Worker Fell,0,1,Brooklyn,11213.0,40.664823,-73.940496,309.0,35.0,3013120042.0,331.0,BK0901,2.0,2.0,2.0,0.0,19.0,0.0,17.3
1091787.0,4/4/2025,Incident,Mechanical Construction Equipment,0,0,Manhattan,10018.0,40.755734,-73.994607,104.0,3.0,1007350035.0,111.0,MN0401,12.0,12.0,12.0,1.0,17.5,7.2,15.6
1001162.0,8/22/2025,Accident,Mechanical Construction Equipment,0,1,Manhattan,10038.0,40.70727,-74.004314,101.0,1.0,1000747501.0,1502.0,MN0101,114.0,114.0,114.0,0.0,20.9,0.0,13.3
3058215.0,1/9/2025,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.695332,-73.982413,302.0,35.0,3020500100.0,1501.0,BK0202,4.0,4.0,4.0,0.0,-4.0,0.0,26.9
1079184.0,2/19/2024,Accident,Other Construction Related,0,1,Manhattan,10001.0,40.751502,-74.005118,104.0,3.0,1006730001.0,9902.0,MN0401,95.0,95.0,95.0,0.0,-0.3,0.0,20.8
1080352.0,8/8/2024,Accident,Other Construction Related,0,1,Manhattan,10018.0,40.757406,-74.000787,104.0,3.0,1007080065.0,9903.0,MN0401,24.0,24.0,24.0,0.0,20.7,5.7,24.3
1091779.0,6/24/2025,Accident,Mechanical Construction Equipment,0,1,Manhattan,10019.0,40.76551,-73.986011,104.0,3.0,1010440015.0,133.0,MN0402,1.0,1.0,1.0,1.0,34.1,0.0,16.3
3429228.0,7/10/2024,Accident,Material Failure (Fell),0,1,Brooklyn,11222.0,40.735698,-73.957082,301.0,33.0,3024870018.0,56301.0,BK0101,11.0,11.0,11.0,1.0,27.4,0.1,37.6
3074551.0,7/14/2025,Incident,Other Construction Related,0,0,Brooklyn,11237.0,40.701919,-73.918081,304.0,37.0,3032700047.0,443.0,BK0401,,,,,26.0,12.2,14.4
3061068.0,11/12/2024,Accident,Worker Fell,0,1,Brooklyn,11211.0,40.705427,-73.951825,301.0,33.0,3022280016.0,529.0,BK0103,2.0,2.0,2.0,0.0,9.9,0.0,28.2
3076057.0,1/31/2024,Accident,Worker Fell,0,1,Brooklyn,11221.0,40.690065,-73.923046,304.0,37.0,3033210152.0,397.0,BK0402,21.0,21.0,21.0,1.0,2.5,0.4,14.0
2051283.0,2/29/2024,Accident,Worker Fell,0,1,Bronx,10467.0,40.863569,-73.86936,211.0,15.0,2044280007.0,33202.0,BX1104,9.0,9.0,9.0,1.0,0.8,0.2,31.2
1036144.0,11/4/2025,Accident,Worker Fell,0,1,Manhattan,10178.0,40.750992,-73.978485,105.0,4.0,1012950001.0,80.0,MN0603,147.0,147.0,147.0,0.0,10.3,0.0,23.1
1022678.0,5/20/2025,Accident,Other Construction Related,0,1,Manhattan,10036.0,40.758393,-73.981537,105.0,4.0,1010000029.0,125.0,MN0502,259.0,259.0,259.0,0.0,13.4,0.0,14.5
3816613.0,2/24/2025,Accident,Worker Fell,1,2,Staten Island,10473.0,40.87372567767256,-74.11315396913854,309.0,3.0,4115570009.0,73.0,BK0103,5.0,4.0,6.0,1.0,14.916681332718326,2.0574694456710465,16.957806986130052
1000007.0,6/14/2024,Accident,Worker Fell,0,1,Manhattan,10004.0,40.703026,-74.011202,101.0,1.0,1000050010.0,9.0,MN0101,120.0,120.0,120.0,0.0,23.2,18.9,15.5
3042707.0,7/22/2025,Incident,Other Construction Related,0,0,Brooklyn,11233.0,40.6772,-73.90798,316.0,37.0,3015710016.0,367.0,BK1601,4.0,4.0,4.0,1.0,23.7,0.3,14.2
3335795.0,1/3/2024,Accident,Struck By,1,0,Manhattan,10019.0,40.642069703928726,-74.16722299065535,406.0,49.0,3001490014.0,33.0,MN0502,10.0,8.0,6.0,0.0,16.76420328377042,0.005642726283296037,13.300143173169332
3172270.0,4/6/2025,Incident,Excavation/Soil Work,0,0,Brooklyn,11204.0,40.613304,-73.980525,311.0,43.0,3065530069.0,436.0,BK1101,3.0,3.0,3.0,0.0,10.0,5.1,16.0
3429272.0,3/18/2025,Accident,Material Failure (Fell),0,1,Brooklyn,11222.0,40.731774,-73.9604,301.0,33.0,3025380001.0,565.0,BK0101,1.0,1.0,1.0,1.0,6.8,0.0,17.2
1037551.0,10/14/2025,Accident,Other Construction Related,0,1,Manhattan,10017.0,40.750288,-73.973288,106.0,4.0,1013160012.0,88.0,MN0603,53.0,53.0,53.0,0.0,14.1,0.1,18.6
1091788.0,3/11/2025,Accident,Other Construction Related,0,1,Manhattan,10016.0,40.748247,-73.974347,106.0,4.0,,88.0,MN0603,22.0,22.0,22.0,1.0,8.9,0.0,11.0
1091865.0,6/10/2025,Accident,Other Construction Related,0,1,Manhattan,10027.0,40.808899,-73.942173,110.0,9.0,1017260017.0,208.0,MN1002,1.0,1.0,1.0,1.0,20.0,18.0,12.3
3429094.0,12/30/2025,Accident,Worker Fell,1,0,Bronx,10029.0,40.78192811584976,-73.90705950167586,302.0,44.0,4009160010.0,871.0,BK1501,43.0,9.0,3.0,0.0,11.257431895416682,1.2239568315815186,20.82610709963115
3144185.0,9/23/2025,Accident,Worker Fell,0,1,Brooklyn,11220.0,40.633089,-74.012073,310.0,38.0,3058210043.0,120.0,BK1002,1.0,1.0,1.0,0.0,21.9,2.5,14.3
3429327.0,6/4/2024,Accident,Worker Fell,0,1,Brooklyn,11201.0,40.688566,-73.980045,302.0,35.0,3020940001.0,33.0,BK0203,12.0,12.0,12.0,1.0,19.5,0.0,19.2
1000007.0,10/22/2025,Incident,Material Failure (Fell),0,0,Manhattan,10004.0,40.703026,-74.011202,101.0,1.0,1000050010.0,9.0,MN0101,120.0,120.0,120.0,0.0,13.7,1.5,21.1
1080074.0,2/2/2024,Accident,Mechanical Construction Equipment,0,2,Manhattan,10003.0,40.727337,-73.992073,102.0,2.0,1005310037.0,5502.0,MN0202,5.0,5.0,5.0,0.0,3.8,6.3,22.6
1050357.0,2/23/2024,Accident,Other Construction Related,0,1,Manhattan,10075.0,40.772632,-73.952462,108.0,5.0,1015590001.0,13603.0,MN0803,8.0,8.0,8.0,1.0,5.1,3.3,13.9
1034250.0,6/5/2024,Incident,Material Failure (Fell),0,0,Manhattan,10036.0,40.755678,-73.980101,105.0,4.0,1012610030.0,96.0,MN0502,17.0,17.0,17.0,0.0,20.3,6.6,23.6
1014167.0,6/26/2024,Accident,Worker Fell,0,2,Manhattan,10001.0,40.746043,-73.997928,104.0,3.0,1007740001.0,91.0,MN0401,2.0,2.0,2.0,0.0,28.4,0.1,28.0
1079205.0,11/5/2024,Incident,Other Construction Related,0,0,Manhattan,10027.0,40.810179,-73.963608,109.0,7.0,1019890001.0,205.0,MN0901,8.0,8.0,8.0,0.0,15.6,0.0,19.5
1087651.0,10/3/2024,Incident,Other Construction Related,0,0,Manhattan,10023.0,40.771986,-73.990169,107.0,6.0,1011517502.0,147.0,MN0701,8.0,8.0,8.0,1.0,17.8,0.1,14.3
1001068.0,1/23/2025,Accident,Other Construction Related,0,1,Manhattan,10006.0,40.709402,-74.011073,101.0,1.0,1000627501.0,13.0,MN0101,366.0,366.0,366.0,0.0,-8.6,0.0,8.3
4202337.0,6/20/2025,Incident,Other Construction Related,0,0,Queens,11419.0,40.684147,-73.832628,410.0,28.0,4095320004.0,96.0,QN1001,2.0,2.0,2.0,0.0,24.0,0.3,20.6
1040751.0,9/29/2025,Notification,Other Construction Related,0,0,Manhattan,10022.0,40.764454,-73.972871,108.0,4.0,1013740001.0,11401.0,MN0802,125.0,125.0,125.0,1.0,20.5,0.0,9.3
1041930.0,5/24/2025,Accident,Worker Fell,0,1,Manhattan,10065.0,40.762668,-73.965786,108.0,4.0,1013950039.0,11402.0,MN0802,12.0,12.0,12.0,0.0,13.3,1.0,18.2
2008247.0,3/6/2024,Accident,Worker Fell,0,1,Bronx,10453.0,40.85042,-73.910369,205.0,14.0,2028530001.0,23301.0,BX0502,3.0,3.0,3.0,0.0,7.2,32.4,24.7
1063303.0,12/4/2024,Accident,Worker Fell,1,1,Bronx,11372.0,40.733467955129264,-74.20903317734867,204.0,2.0,4000170001.0,551.0,BX0402,6.0,1.0,5.0,0.0,16.034183948201893,2.638467825165212,21.16909271275559
4436926.0,7/24/2024,Accident,Scaffold/Shoring Installations,0,1,Queens,11101.0,40.754212,-73.918442,401.0,22.0,4007040001.0,159.0,QN0104,6.0,6.0,6.0,0.0,24.5,6.4,16.2
1064218.0,1/31/2024,Accident,Worker Fell,1,1,Staten Island,11213.0,40.552310571280024,-73.87026723548556,203.0,1.0,3057040043.0,20901.0,QN0104,14.0,4.0,1.0,0.0,5.182920934863795,0.2750621254281328,9.939792616656678
4620885.0,11/4/2024,Accident,Mechanical Construction Equipment,0,1,Queens,11101.0,40.747551,-73.94113,402.0,26.0,4002670021.0,1902.0,QN0201,2.0,2.0,2.0,0.0,9.5,0.0,19.3
3124949.0,6/26/2024,Accident,Other Construction Related,0,1,Brooklyn,11218.0,40.637832,-73.982042,312.0,39.0,3053460043.0,228.0,BK1202,5.0,5.0,5.0,0.0,27.0,0.1,35.4
2084003.0,6/25/2025,Incident,Mechanical Construction Equipment,0,0,Bronx,10463.0,40.885358,-73.898409,208.0,11.0,2032710150.0,283.0,BX0802,4.0,4.0,4.0,0.0,32.7,0.6,12.7
1082792.0,1/22/2026,Accident,Worker Fell,1,1,Brooklyn,10473.0,40.56448769660218,-73.9389536943309,105.0,4.0,4002650013.0,219.0,MN0302,10.0,5.0,4.0,1.0,2.978321873887115,1.9958970820640498,19.250574632057365
1082732.0,5/9/2024,Accident,Scaffold/Shoring Installations,0,1,Manhattan,10016.0,40.740581,-73.978925,106.0,2.0,1009340001.0,66.0,MN0603,2.0,2.0,2.0,1.0,17.5,0.0,16.6
4624882.0,9/16/2025,Accident,Other Construction Related,0,1,Queens,,,,,,,,,,,,,,,
3001453.0,9/30/2025,Accident,Worker Fell,0,1,Brooklyn,11217.0,40.683038,-73.979261,302.0,33.0,3001980036.0,39.0,BK0202,7.0,7.0,7.0,1.0,20.7,0.0,11.6
1034211.0,4/18/2024,Accident,Worker Fell,0,1,Manhattan,10036.0,40.754421,-73.980213,105.0,4.0,1012590035.0,96.0,MN0502,8.0,8.0,8.0,0.0,8.6,6.2,25.0
3429621.0,3/7/2024,Incident,Worker Fell,0,1,Brooklyn,11239.0,40.655529,-73.867753,305.0,42.0,3045867506.0,107001.0,BK0504,6.0,6.0,6.0,1.0,10.0,5.5,26.2
3058215.0,12/13/2024,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.695332,-73.982413,302.0,35.0,3020500100.0,1501.0,BK0202,2.0,2.0,2.0,0.0,-1.8,0.0,12.5
1035336.0,10/30/2024,Accident,Worker Fell,0,1,Manhattan,10017.0,40.752702,-73.97907,105.0,4.0,1012760051.0,82.0,MN0502,23.0,23.0,23.0,0.0,17.3,0.0,13.9
1046252.0,3/26/2024,Accident,Material Failure (Fell),0,1,Manhattan,10065.0,40.760459,-73.958196,108.0,5.0,1014740040.0,10602.0,MN0801,28.0,28.0,28.0,0.0,5.4,0.0,21.4
1081137.0,7/29/2024,Accident,Worker Fell,0,1,Manhattan,10019.0,40.763282,-73.974742,105.0,4.0,1012720047.0,11201.0,MN0502,5.0,5.0,5.0,0.0,24.6,4.1,16.8
1083689.0,10/20/2025,Accident,Struck By,1,0,Queens,11237.0,40.889310361087944,-74.13737280780491,110.0,4.0,3018830007.0,213.0,MN0101,49.0,7.0,1.0,1.0,7.17892132091957,4.846970723339191,18.484044392787634
1087587.0,6/22/2024,Notification,Other Construction Related,0,1,Manhattan,10019.0,40.767496,-73.996267,104.0,3.0,1011090101.0,13501.0,MN0402,1.0,1.0,1.0,0.0,26.9,2.9,15.7
3255576.0,3/17/2024,Incident,Other Construction Related,0,0,Brooklyn,11218.0,40.641217,-73.989266,312.0,39.0,3055880045.0,224.0,BK1202,2.0,2.0,2.0,0.0,11.3,0.0,33.8
1039972.0,11/5/2025,Accident,Material Failure (Fell),0,1,Manhattan,10022.0,40.757271,-73.963692,106.0,4.0,1013480023.0,10801.0,MN0604,29.0,29.0,29.0,0.0,10.9,0.3,19.3
3058215.0,6/6/2025,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.695332,-73.982413,302.0,35.0,3020500100.0,1501.0,BK0202,4.0,4.0,4.0,0.0,25.5,0.0,13.4
3116905.0,11/1/2024,Accident,Struck By,1,1,Bronx,11436.0,40.68265267644287,-74.11590352685737,104.0,5.0,5001960001.0,48.0,MN0303,41.0,7.0,1.0,0.0,17.733721129078653,1.4088324932942902,20.400062059415106
3429452.0,10/23/2024,Accident,Other Construction Related,0,1,Brooklyn,11203.0,40.659935,-73.931266,309.0,41.0,3046030001.0,878.0,BK1703,15.0,15.0,15.0,0.0,17.2,0.0,25.3
3079686.0,10/16/2025,Incident,Other Construction Related,0,0,Brooklyn,11207.0,40.685795,-73.90931,304.0,37.0,3034330052.0,403.0,BK0402,2.0,2.0,2.0,0.0,11.0,0.0,17.8
2131120.0,12/3/2025,Accident,Other Construction Related,0,1,Bronx,10451.0,40.812487,-73.929162,201.0,8.0,2023220028.0,51.0,BX0101,1.0,1.0,1.0,1.0,1.4,0.0,17.1
1012154.0,10/28/2024,Accident,Material Failure (Fell),0,1,Manhattan,10014.0,40.73937,-74.008776,102.0,3.0,1006430001.0,79.0,MN0203,19.0,19.0,19.0,1.0,9.3,0.0,15.1
1088177.0,7/11/2025,Accident,Other Construction Related,0,1,Manhattan,10003.0,40.733687,-73.982179,106.0,2.0,1009230026.0,48.0,MN0602,,,,,25.1,0.2,12.1
3854778.0,4/22/2025,Accident,Worker Fell,0,1,Brooklyn,11213.0,40.665607,-73.938452,309.0,35.0,3014170008.0,333.0,BK0901,12.0,12.0,12.0,0.0,18.5,0.1,14.7
2023709.0,1/18/2024,Accident,Worker Fell,0,1,Bronx,10472.0,40.825987,-73.883399,209.0,17.0,2037350012.0,52.0,BX0901,25.0,25.0,25.0,1.0,-3.5,0.5,19.5
4005002.0,8/22/2025,Accident,Other Construction Related,0,1,Queens,11101.0,40.751972,-73.93935,401.0,26.0,4004140023.0,3301.0,QN0105,10.0,10.0,10.0,1.0,21.2,0.0,12.4
1090832.0,3/20/2024,Incident,Other Construction Related,0,0,Manhattan,10006.0,40.709174,-74.013057,101.0,1.0,1000510014.0,13.0,MN0101,32.0,32.0,32.0,1.0,5.9,2.8,30.7
3339963.0,9/20/2024,Accident,Scaffold/Shoring Installations,0,1,Brooklyn,11209.0,40.628777,-74.029833,310.0,47.0,3059680052.0,64.0,BK1001,1.0,1.0,1.0,1.0,22.3,0.1,20.1
4624455.0,11/20/2025,Accident,Other Construction Related,0,1,Queens,11432.0,40.712372,-73.783414,412.0,23.0,4099140001.0,468.0,QN1201,,,,,3.5,0.0,5.8
5108962.0,4/21/2025,Accident,Other Construction Related,0,1,Staten Island,10314.0,40.606619,-74.118187,502.0,49.0,5007060001.0,173.0,SI0203,4.0,4.0,4.0,0.0,10.7,0.3,18.8
1063702.0,11/20/2024,Incident,Other Construction Related,0,0,Manhattan,10033.0,40.848346,-73.931397,112.0,10.0,1021550028.0,269.0,MN1202,1.0,1.0,1.0,1.0,11.8,0.0,11.2
2130757.0,10/7/2024,Accident,Worker Fell,0,1,Bronx,10452.0,40.839368,-73.918501,204.0,16.0,2028560011.0,219.0,BX0403,,,,,18.5,8.8,18.9
1015733.0,4/9/2024,Accident,Other Construction Related,0,1,Manhattan,10001.0,40.745081,-73.987019,105.0,3.0,1008300044.0,76.0,MN0501,11.0,11.0,11.0,1.0,14.1,0.0,18.2
1091692.0,10/31/2024,Accident,Mechanical Construction Equipment,1,0,Manhattan,10034.0,40.863178,-73.917911,112.0,10.0,1022030009.0,299.0,MN1203,4.0,4.0,4.0,1.0,19.4,0.0,18.3
1015233.0,12/4/2024,Accident,Other Construction Related,0,1,Manhattan,10018.0,40.751806,-73.988588,105.0,3.0,1008110062.0,109.0,MN0502,11.0,11.0,11.0,0.0,0.2,0.0,15.8
1090627.0,7/30/2025,Accident,Other Construction Related,0,1,Manhattan,10018.0,40.751762,-73.98657,105.0,4.0,1008120045.0,109.0,MN0502,5.0,5.0,5.0,0.0,31.0,8.4,14.7
3425801.0,3/22/2025,Accident,Struck By,1,2,Brooklyn,11101.0,40.65940085386377,-73.98909961955223,301.0,4.0,1005967502.0,79.0,QN0105,47.0,8.0,7.0,0.0,6.166939787921215,3.166468602821109,21.77490937475539
1088888.0,5/6/2024,Accident,Worker Fell,0,1,Manhattan,10011.0,40.743287,-73.993724,104.0,3.0,1007987507.0,91.0,MN0401,7.0,7.0,7.0,1.0,16.8,0.8,11.6
3429402.0,9/19/2024,Accident,Mechanical Construction Equipment,0,1,Brooklyn,11217.0,40.688373,-73.979605,302.0,35.0,3021060035.0,33.0,BK0203,13.0,13.0,13.0,1.0,23.5,0.0,19.5
2017263.0,3/26/2024,Accident,Worker Fell,0,1,Bronx,10458.0,40.872791,-73.884688,207.0,11.0,2033080092.0,413.0,BX0702,10.0,10.0,10.0,1.0,5.5,0.0,18.1
